img_id,img_label,xmin,ymin,xmax,ymax
1630,1,63,121,89,195
1630,1,69,99,98,125
1630,1,76,151,106,265
1630,1,87,98,110,126
1630,1,92,123,143,230
1630,1,147,112,174,181
1630,1,156,110,188,171
1630,1,168,128,199,191
1630,1,172,145,215,186
1630,1,185,111,206,142
1630,1,192,124,216,150
1630,1,213,103,238,153
1630,1,220,149,248,192
1630,1,280,128,304,175
1630,1,294,135,324,175
1630,1,323,146,337,169
1630,1,325,106,348,137
1630,1,338,110,357,167
1630,1,368,125,389,164
1630,1,388,126,412,160
1630,1,403,124,421,162
1630,1,421,124,439,160
1630,1,470,133,496,162
1630,1,475,137,508,164
1630,1,512,128,525,160
1630,1,563,133,584,158
1630,1,565,125,588,161
1630,1,593,133,620,185
1630,1,609,147,647,194
1630,1,620,136,642,171
1630,1,640,139,663,186
1630,1,656,140,676,186
1630,1,670,136,692,185
1630,1,685,127,717,181
1630,1,692,149,726,217
1630,1,704,166,784,319
1630,1,716,119,747,191
1630,1,739,146,762,183
1630,1,743,112,777,150
1630,1,762,146,793,195
1630,1,771,135,794,166
1630,1,787,135,805,195
1630,1,793,133,823,233
1630,1,803,114,827,153
1630,1,827,123,847,141
1630,1,842,139,880,245
1630,1,846,111,871,158
1630,1,864,121,897,167
1630,1,873,132,923,260
1630,1,895,123,923,136
1630,1,920,125,933,161
1630,1,931,128,967,267
1630,1,947,110,977,145
1630,1,965,151,1002,256
1630,1,968,123,1013,157
1630,1,997,133,1023,186
1630,1,1011,128,1023,157
1630,2,0,188,106,373
1632,1,186,407,201,498
1632,1,192,410,204,507
1632,1,351,322,503,641
1632,1,596,406,637,483
1632,1,617,398,688,532
1632,1,679,399,726,515
1632,1,763,365,864,554
1632,1,812,373,903,595
1632,1,873,123,994,248
1632,2,230,422,276,484
1632,2,291,413,332,529
1632,2,312,359,545,609
1632,2,562,410,597,450
1632,2,680,425,767,501
1633,2,10,266,213,423
1633,1,410,256,446,349
1633,2,216,293,317,362
1634,1,677,417,711,499
1634,1,701,414,742,504
1634,2,52,361,228,428
1634,2,382,328,431,362
1634,2,597,365,716,418
1634,2,687,384,832,439
1634,2,847,533,1023,734
1634,2,894,449,1023,528
1634,2,901,360,1023,412
1635,1,400,193,650,398
1635,1,757,137,823,265
1635,1,803,128,848,246
1635,2,0,119,414,338
1636,2,293,126,775,409
1636,1,606,85,848,713
1636,2,0,265,67,417
1636,2,825,209,1023,351
1637,1,648,107,863,639
1637,2,0,0,447,767
1637,2,594,5,639,26
1637,2,648,1,669,20
1637,2,721,0,784,65
1637,2,766,0,890,81
1638,1,0,247,261,767
1638,1,78,275,151,428
1638,1,185,285,250,384
1638,1,250,285,304,398
1638,1,332,280,379,426
1638,1,387,292,440,400
1638,1,403,284,519,659
1638,1,426,281,449,341
1638,1,453,282,474,339
1638,1,501,262,650,581
1638,1,773,276,798,321
1638,1,788,254,813,305
1638,2,570,303,1023,767
1639,2,628,336,898,476
1639,1,79,362,132,459
1639,1,100,370,192,553
1639,1,192,339,225,484
1639,1,219,351,262,485
1639,1,287,355,345,474
1639,1,337,357,381,478
1639,1,444,351,510,568
1639,1,512,349,603,604
1639,1,562,353,607,530
1639,1,587,349,633,526
1639,1,607,343,636,408
1639,1,623,348,663,459
1639,2,574,323,620,355
1639,2,689,325,780,370
1640,1,90,231,115,275
1640,1,196,195,296,276
1640,1,227,188,309,268
1640,1,827,273,885,297
1640,1,883,224,961,401
1640,1,936,234,997,403
1640,1,956,229,1023,437
1640,2,0,176,149,504
1640,2,127,102,924,665
1640,2,862,287,903,336
1641,2,0,438,565,666
1641,1,663,401,705,538
1642,1,28,146,581,1023
1642,2,0,341,203,1022
1642,2,432,287,1022,1022
1643,1,161,279,310,469
1643,1,441,323,501,551
1643,1,806,288,881,351
1643,2,119,353,531,485
1644,1,332,175,762,682
1644,2,104,145,1016,682
1645,1,268,275,310,357
1645,2,0,284,17,326
1646,2,53,110,983,622
1646,1,563,66,575,96
1646,1,681,132,761,254
1646,1,710,76,761,177
1646,1,824,142,942,256
1646,1,847,58,899,150
1646,1,937,44,1023,423
1646,2,0,94,26,174
1646,2,56,48,270,192
1646,2,513,87,851,202
1647,1,794,447,890,761
1647,1,0,369,289,525
1647,1,191,713,256,767
1647,1,294,364,318,402
1647,1,350,640,463,767
1647,1,434,632,527,767
1647,1,634,440,1023,767
1647,1,652,594,794,766
1647,1,670,594,750,738
1647,1,711,387,1007,448
1647,2,275,235,736,579
1647,2,851,405,975,464
1648,2,0,3,1000,611
1648,1,0,35,103,275
1648,1,162,53,291,110
1648,1,617,0,687,129
1648,1,691,0,781,94
1648,2,37,32,147,137
1648,2,613,46,1023,350
1648,2,678,0,976,94
1648,2,961,0,1022,15
1649,1,0,47,472,677
1649,2,0,1,1023,682
1650,1,366,180,639,853
1650,2,571,337,1023,821
1651,1,684,117,734,213
1651,1,0,101,39,273
1651,1,14,87,76,275
1651,1,58,101,122,275
1651,1,129,123,186,237
1651,1,181,106,243,243
1651,1,223,104,241,119
1651,1,245,88,289,120
1651,1,594,133,620,199
1651,1,635,131,672,211
1651,1,761,126,790,229
1651,2,58,164,910,400
1652,1,224,78,439,387
1652,2,0,514,97,592
1652,2,94,516,162,586
1652,2,647,547,682,588
1653,1,556,325,583,365
1653,1,620,335,698,407
1653,1,740,310,803,402
1653,1,832,303,892,504
1653,1,866,324,933,504
1653,2,121,319,185,364
1653,2,255,330,349,405
1653,2,296,360,673,612
1653,2,334,325,470,369
1653,2,665,332,743,389
1654,1,170,378,234,488
1654,2,447,322,908,530
1654,1,0,362,48,536
1654,1,55,357,103,429
1654,1,99,361,148,410
1654,1,122,363,186,455
1654,1,249,371,324,454
1654,1,303,313,378,501
1654,1,375,365,464,526
1654,1,468,375,559,533
1655,1,12,117,184,717
1655,1,151,279,472,612
1655,1,236,118,425,580
1655,1,368,205,729,594
1655,2,627,162,959,597
1656,1,286,210,448,345
1656,1,452,165,492,273
1656,2,276,159,445,236
1656,2,549,159,671,234
1657,1,570,531,600,571
1657,2,272,528,314,579
1657,2,314,528,352,570
1658,1,277,247,475,719
1658,1,567,344,593,452
1658,1,585,305,635,458
1658,2,475,364,554,390
1658,2,535,360,570,382
1658,2,629,354,678,408
1658,2,635,320,1023,490
1658,2,908,346,1020,385
1659,1,496,377,626,565
1659,2,6,417,174,499
1659,2,171,417,447,534
1659,2,208,396,331,474
1659,2,352,407,713,569
1659,2,667,366,862,497
1659,2,840,371,933,468
1660,1,7,148,99,587
1660,1,0,252,14,379
1660,1,119,216,172,348
1660,1,167,177,312,753
1660,1,942,301,1022,638
1660,2,453,299,903,480
1661,1,186,100,245,229
1661,1,221,100,291,181
1661,1,877,110,912,131
1661,1,959,98,995,133
1661,2,105,152,136,169
1661,2,145,55,935,659
1661,2,428,140,446,147
1661,2,633,129,1023,393
1661,2,862,124,1023,187
1661,2,877,97,1023,155
1662,2,2,287,302,413
1662,1,111,306,127,324
1662,1,138,312,246,463
1662,1,337,312,607,585
1662,2,545,308,906,420
1663,1,376,346,442,543
1663,1,352,364,394,471
1663,1,938,406,1023,595
1663,2,0,367,336,489
1663,2,429,378,615,458
1664,1,251,78,570,512
1664,2,841,201,1023,452
1665,1,299,9,354,119
1665,1,380,0,438,124
1665,1,435,25,532,177
1665,1,546,19,613,165
1665,2,0,0,269,90
1665,2,72,67,964,577
1665,2,418,0,579,71
1665,2,596,0,768,83
1665,2,838,0,979,118
1666,1,427,488,540,726
1666,2,97,596,470,769
1666,1,658,597,706,767
1666,2,327,610,470,656
1666,2,515,617,594,644
1666,2,588,627,662,688
1667,1,408,109,462,226
1667,2,784,126,965,219
1667,1,100,124,142,224
1667,1,136,125,172,226
1667,1,241,126,280,228
1667,1,454,116,478,218
1667,1,500,124,533,219
1667,1,501,130,553,225
1667,1,600,125,647,221
1667,1,799,129,820,215
1667,1,811,126,835,228
1667,1,848,133,884,228
1667,1,884,140,929,231
1667,2,50,108,302,225
1667,2,395,120,622,220
1668,1,81,25,694,1022
1668,2,0,5,766,363
1669,1,323,205,705,546
1669,2,545,46,1009,256
1669,2,0,71,164,299
1669,2,359,48,555,249
1670,1,685,444,755,603
1670,1,197,449,291,627
1670,1,822,451,847,481
1670,1,849,448,884,513
1670,2,110,448,492,568
1671,1,0,420,77,493
1671,1,127,308,168,419
1671,1,224,305,263,379
1671,1,271,292,297,331
1671,1,375,346,451,613
1671,1,646,352,736,645
1671,1,675,317,715,392
1671,1,944,306,992,386
1671,2,19,299,176,345
1671,2,143,308,314,381
1671,2,209,302,309,337
1671,2,606,311,842,401
1672,1,186,616,270,854
1672,2,7,551,171,782
1672,1,281,625,336,762
1672,2,496,645,686,748
1673,1,256,200,335,440
1673,1,429,329,522,514
1673,2,394,219,979,526
1674,2,8,321,643,870
1674,1,106,251,197,355
1674,1,342,264,416,346
1675,1,206,2,487,1009
1675,1,530,162,560,256
1675,1,537,186,603,434
1675,2,159,179,205,225
1675,2,440,225,882,415
1676,2,259,50,740,487
1676,1,0,226,65,523
1676,1,2,203,40,426
1676,1,42,149,168,424
1677,2,878,391,983,456
1677,1,490,316,529,388
1677,1,520,325,563,436
1677,1,693,383,757,490
1677,1,744,364,773,474
1677,1,947,367,977,462
1678,1,135,408,145,425
1678,1,154,408,163,420
1678,1,229,443,293,564
1678,1,235,452,310,550
1678,1,368,422,411,478
1678,1,443,449,609,583
1678,1,467,411,480,434
1678,1,478,434,520,481
1678,1,481,429,502,458
1678,1,483,411,488,430
1678,1,487,452,577,547
1678,1,492,447,591,543
1678,1,494,432,535,483
1678,1,499,410,509,430
1678,1,537,415,546,430
1678,1,590,404,618,495
1678,2,0,416,148,489
1678,2,137,414,172,456
1678,2,274,419,305,447
1678,2,368,416,421,431
1679,1,142,307,180,415
1679,1,286,308,323,404
1679,1,329,304,369,392
1679,2,235,329,331,385
1679,2,353,318,516,385
1679,2,360,314,531,364
1680,1,1,94,73,653
1680,1,848,256,888,416
1680,1,896,0,1023,708
1680,2,0,95,871,658
1680,2,883,295,924,368
1681,1,143,197,288,704
1681,2,184,288,1023,693
1681,1,80,254,151,462
1681,1,227,273,270,404
1681,1,265,248,320,390
1682,2,168,185,755,590
1682,1,519,130,557,193
1682,1,549,130,590,171
1682,1,563,133,606,197
1682,1,590,126,620,165
1682,1,606,136,644,203
1682,1,638,165,661,203
1682,1,660,128,700,208
1682,1,750,117,820,383
1682,1,779,124,869,464
1682,1,814,108,841,346
1682,1,852,128,922,346
1682,1,907,144,934,306
1682,1,940,128,1017,344
1683,1,372,201,588,615
1683,2,108,121,526,406
1683,2,276,123,634,429
1683,2,489,14,1023,662
1684,1,733,145,1018,575
1684,1,843,260,1023,575
1684,2,496,223,798,477
1684,2,601,209,802,268
1684,2,774,213,1023,435
1684,2,825,203,1023,346
1685,1,398,225,737,702
1685,2,0,403,999,711
1686,2,542,670,825,767
1686,1,235,530,257,582
1686,1,347,650,373,710
1686,1,361,515,389,568
1686,1,515,659,531,707
1686,1,553,660,585,767
1686,1,593,658,608,679
1686,1,607,658,624,670
1686,1,625,655,637,671
1686,1,685,660,720,719
1686,1,747,663,777,714
1686,1,780,680,816,708
1686,1,813,676,828,707
1686,1,947,664,974,734
1686,1,988,672,1006,710
1686,2,0,639,158,730
1686,2,87,644,151,678
1686,2,140,650,322,716
1686,2,496,711,572,767
1686,2,871,682,1023,767
1687,1,521,244,592,481
1687,1,741,269,860,500
1687,2,18,370,118,404
1688,1,726,285,833,546
1688,1,821,186,947,543
1688,2,63,177,787,654
1689,2,545,329,1011,581
1689,1,139,280,302,612
1689,1,288,303,435,616
1689,2,0,292,83,339
1689,2,45,287,107,321
1689,2,94,288,195,348
1689,2,115,283,165,294
1689,2,221,287,317,347
1690,2,667,667,759,746
1690,1,38,655,185,915
1690,1,166,662,267,819
1690,1,318,665,351,744
1690,1,393,667,435,732
1690,1,451,663,502,748
1690,1,589,648,657,770
1690,1,696,620,715,674
1690,2,285,592,306,604
1690,2,558,639,616,684
1691,1,70,0,179,230
1691,2,0,310,137,795
1691,2,64,74,871,724
1691,2,608,92,1023,574
1692,1,346,398,435,743
1692,1,0,303,101,391
1692,2,0,382,14,392
1692,2,139,390,284,476
1692,2,199,403,278,487
1692,2,392,405,468,463
1693,2,407,595,811,905
1693,1,258,586,384,961
1693,1,341,526,433,861
1693,1,402,583,504,973
1693,1,523,501,544,531
1693,1,545,488,563,538
1693,2,339,519,464,599
1693,2,407,536,607,681
1693,2,554,520,641,578
1694,1,568,643,637,784
1694,1,597,616,619,648
1694,1,612,608,626,645
1694,1,723,595,740,640
1694,2,735,609,955,794
1694,2,915,637,1023,926
1695,2,140,191,519,547
1695,1,263,147,402,354
1695,1,360,162,472,301
1696,1,1,166,96,419
1696,1,81,179,248,415
1696,1,311,166,455,492
1696,1,387,193,448,279
1696,1,545,179,684,546
1696,1,648,162,789,570
1696,1,865,140,1022,714
1696,2,0,384,965,767
1697,2,169,182,841,612
1697,1,471,229,555,311
1698,1,702,466,851,680
1698,1,195,439,232,552
1698,1,248,447,289,544
1698,1,320,427,384,566
1698,2,372,475,499,559
1698,2,461,466,493,496
1698,2,486,456,551,494
1698,2,528,459,583,498
1698,2,572,459,649,499
1698,2,672,450,796,507
1698,2,775,444,958,519
1698,2,933,447,1023,520
1699,1,99,155,726,541
1699,2,0,0,1023,445
1700,2,83,128,823,652
1700,1,30,65,104,161
1700,1,110,87,170,208
1700,1,151,13,289,325
1700,1,374,88,411,192
1700,1,441,81,467,132
1700,1,473,96,496,126
1700,1,803,96,837,195
1700,1,840,92,878,193
1700,2,3,139,250,376
1700,2,371,57,435,107
1700,2,416,57,488,104
1700,2,475,58,560,98
1700,2,535,58,602,106
1700,2,666,54,730,106
1700,2,754,120,851,180
1700,2,784,60,846,87
1700,2,860,54,897,78
1700,2,864,127,950,184
1701,1,772,394,829,546
1701,1,206,400,225,448
1701,1,229,427,260,457
1701,1,276,427,315,448
1701,1,356,400,422,599
1701,1,446,397,497,595
1701,1,487,413,525,579
1701,1,646,393,729,567
1701,1,718,400,765,561
1701,1,863,400,896,451
1701,1,877,390,905,425
1701,1,918,405,946,429
1701,2,0,405,244,525
1701,2,14,451,520,592
1701,2,258,403,494,479
1701,2,418,438,718,560
1701,2,529,427,826,544
1701,2,766,429,1006,529
1701,2,839,375,1022,451
1701,2,887,413,1022,487
1701,2,930,399,1003,425
1702,1,616,307,643,391
1702,1,691,323,710,373
1702,1,710,316,724,377
1702,1,771,328,828,432
1702,1,1007,328,1022,345
1702,2,776,334,842,372
1702,2,820,350,860,398
1702,2,844,311,972,419
1702,2,885,349,1022,487
1703,1,0,265,26,293
1703,1,16,252,54,289
1703,1,211,334,320,492
1703,2,689,275,1023,433
1704,1,33,111,342,1000
1704,1,52,128,92,188
1704,1,168,563,589,845
1704,1,201,82,252,150
1704,1,211,108,285,250
1704,1,465,26,957,986
1704,1,507,17,563,60
1704,2,758,35,983,661
1705,1,695,406,760,551
1705,1,361,217,398,242
1705,1,707,112,764,278
1705,2,222,188,484,318
1705,2,279,129,316,186
1705,2,290,143,404,207
1705,2,362,483,570,574
1705,2,376,149,517,233
1705,2,384,58,441,96
1706,1,97,466,132,562
1706,1,115,461,162,566
1706,1,424,457,477,608
1706,1,506,483,608,593
1706,1,632,471,767,919
1706,2,435,525,767,769
1707,2,292,110,998,700
1707,1,0,0,158,767
1707,2,0,140,300,620
1708,1,0,0,85,178
1708,1,310,0,353,39
1708,1,416,0,436,35
1708,1,527,0,552,28
1708,2,0,51,952,682
1709,1,220,81,307,239
1709,1,618,145,848,513
1709,2,77,151,899,507
1710,1,9,231,43,256
1710,1,168,237,186,261
1710,1,236,195,275,243
1710,1,265,220,302,302
1710,1,302,71,509,612
1710,1,489,222,506,271
1710,1,512,231,545,272
1710,1,530,226,551,252
1710,1,554,87,711,575
1710,1,693,231,719,302
1710,1,779,242,796,261
1710,2,0,228,232,329
1710,2,487,220,1023,520
1710,2,499,259,561,335
1711,2,11,52,842,591
1711,1,583,254,715,650
1711,2,0,0,718,124
1712,1,0,318,33,526
1712,1,0,331,86,555
1712,2,80,384,937,692
1713,1,23,89,120,397
1713,2,68,127,954,572
1713,1,540,127,609,206
1713,1,672,160,712,206
1713,2,0,229,51,318
1713,2,125,229,182,278
1713,2,746,153,1023,451
1714,2,718,345,904,435
1714,1,0,346,26,399
1714,1,50,319,105,448
1714,1,78,321,112,404
1714,1,266,333,318,435
1714,1,358,327,380,404
1714,1,405,327,424,377
1714,1,426,347,472,428
1714,1,467,339,503,387
1714,1,530,334,584,404
1714,1,608,343,651,410
1714,1,635,349,681,402
1714,1,707,337,766,408
1714,1,749,333,771,360
1714,2,0,354,213,454
1714,2,400,326,414,345
1714,2,448,349,624,434
1714,2,579,327,641,374
1714,2,652,336,778,422
1715,1,328,312,342,343
1715,2,377,317,453,372
1715,2,436,322,541,383
1715,2,513,326,656,397
1715,2,793,342,1017,457
1716,2,50,72,869,738
1716,1,0,169,51,274
1716,1,56,149,80,219
1716,1,69,152,111,224
1716,1,111,106,167,265
1716,2,35,203,209,291
1716,2,560,0,696,45
1717,2,756,1,1009,141
1717,1,359,0,658,422
1717,2,0,0,378,131
1718,2,30,329,662,609
1718,1,464,314,554,598
1718,1,590,354,716,598
1719,1,34,122,137,267
1719,1,377,138,414,168
1719,1,735,114,766,179
1719,1,762,123,794,203
1719,1,928,120,965,191
1719,1,958,116,972,182
1719,2,801,146,842,197
1720,1,45,0,139,175
1720,1,126,0,220,127
1720,1,291,0,362,51
1720,1,627,0,687,87
1720,1,725,0,816,163
1720,1,814,0,871,216
1720,1,905,0,983,155
1720,1,981,0,1023,143
1720,2,0,23,220,115
1720,2,19,6,1008,527
1720,2,192,87,635,121
1720,2,211,0,478,44
1721,1,294,299,355,476
1721,1,338,326,384,453
1721,1,394,315,446,452
1721,1,493,243,534,443
1721,1,494,254,554,443
1721,1,535,237,592,415
1721,2,0,251,103,534
1721,2,31,279,251,498
1722,2,87,97,873,455
1722,1,508,119,648,201
1723,1,220,379,280,536
1723,1,172,355,194,398
1723,1,307,359,325,382
1723,1,380,350,408,423
1723,1,412,356,449,467
1723,1,480,345,519,451
1723,2,9,373,135,446
1723,2,346,376,367,388
1724,1,453,227,647,383
1724,1,515,0,808,262
1724,2,0,12,1021,682
1725,1,585,351,662,592
1725,1,243,79,542,770
1725,1,474,302,570,740
1725,1,542,334,615,645
1725,2,0,404,183,571
1725,2,664,446,697,468
1725,2,713,452,743,468
1726,1,442,244,573,436
1726,1,921,335,963,435
1726,2,67,399,272,484
1726,2,789,345,912,440
1726,2,831,334,912,378
1726,2,915,367,931,388
1727,2,481,819,568,900
1727,1,19,818,59,900
1727,1,111,826,131,890
1727,1,609,714,660,780
1727,1,649,719,686,792
1727,2,123,808,216,904
1728,1,99,295,168,524
1728,1,298,301,334,363
1728,1,350,273,428,533
1728,1,354,300,375,353
1728,1,427,299,448,391
1728,1,474,300,504,376
1728,1,504,309,526,372
1728,1,833,308,855,371
1728,1,846,303,860,349
1728,2,168,333,422,452
1729,1,286,327,404,573
1729,1,328,10,547,482
1729,2,497,400,921,610
1730,2,83,218,864,585
1730,1,513,179,628,297
1730,1,833,289,910,479
1730,1,881,298,978,468
1731,2,1,360,213,576
1731,1,267,328,378,616
1731,1,275,323,364,482
1731,1,530,256,762,767
1731,2,193,368,278,442
1731,2,244,363,391,487
1731,2,385,355,456,408
1731,2,424,364,508,446
1731,2,770,373,800,428
1731,2,774,355,794,366
1731,2,805,354,842,387
1731,2,842,367,889,415
1732,1,791,89,915,344
1732,2,222,113,892,528
1732,1,574,141,697,210
1732,1,739,119,814,302
1732,2,0,85,220,284
1732,2,51,90,390,268
1733,2,104,124,1013,665
1733,1,497,180,569,273
1733,1,555,179,657,273
1733,1,655,143,737,262
1734,1,109,217,179,464
1734,1,0,249,19,442
1734,1,73,272,111,396
1734,1,216,233,277,414
1734,1,347,296,392,426
1734,1,388,270,428,377
1734,1,430,247,456,333
1734,1,444,241,481,352
1734,1,487,254,578,411
1734,1,680,228,917,608
1734,2,53,186,71,206
1734,2,78,207,110,232
1734,2,424,250,477,284
1734,2,424,216,700,287
1734,2,499,212,769,400
1734,2,597,236,978,512
1735,2,2,856,211,1012
1735,1,476,771,543,900
1735,1,535,781,590,882
1735,1,615,791,703,1023
1735,2,312,847,778,1023
1736,2,8,118,981,793
1736,1,14,31,91,121
1736,1,916,7,1023,511
1737,1,160,345,209,409
1737,1,195,318,235,406
1737,1,468,302,548,416
1737,1,537,292,579,350
1737,1,604,292,670,433
1737,1,699,340,739,392
1737,1,704,294,750,372
1737,2,487,316,702,427
1738,1,55,41,442,665
1738,1,560,7,1023,639
1738,2,0,1,1023,682
1739,1,51,3,92,159
1739,1,104,0,145,99
1739,1,147,0,182,124
1739,1,197,0,232,119
1739,1,226,0,270,96
1739,1,295,0,328,87
1739,1,535,202,723,631
1739,2,0,0,91,46
1739,2,401,41,936,197
1739,2,692,21,861,45
1739,2,758,0,1023,143
1740,1,3,135,48,264
1740,1,49,108,102,174
1740,1,108,116,152,214
1740,1,110,110,140,137
1740,1,196,120,240,256
1740,1,638,112,688,241
1740,1,668,129,704,172
1740,1,680,99,753,251
1740,1,883,108,986,307
1740,1,1000,169,1023,200
1740,2,15,147,129,220
1740,2,58,8,986,615
1740,2,134,119,240,214
1740,2,837,111,1023,327
1741,1,145,154,657,760
1741,1,899,404,942,516
1741,2,711,422,908,513
1741,2,903,389,1022,528
1742,2,638,497,1022,758
1742,1,436,455,480,544
1742,1,560,372,807,705
1742,1,654,409,898,674
1743,1,349,381,436,557
1743,2,294,324,495,413
1743,1,675,300,742,450
1744,2,144,88,867,736
1744,1,1,225,32,254
1744,1,36,230,46,250
1744,1,50,227,64,245
1744,1,88,206,138,250
1744,1,186,226,204,251
1744,1,217,226,230,251
1744,1,264,224,270,232
1744,1,279,226,282,238
1744,1,282,226,289,242
1744,1,296,226,300,238
1744,1,366,226,376,242
1744,1,840,224,858,271
1744,1,868,226,873,241
1744,1,946,238,967,275
1744,1,966,216,1001,332
1744,2,853,227,920,286
1744,2,916,241,935,265
1745,1,222,149,426,455
1745,2,0,131,651,1016
1746,1,318,495,354,551
1746,1,455,508,479,535
1746,1,586,510,607,535
1746,1,586,512,638,567
1746,2,110,514,163,560
1746,2,159,495,203,525
1746,2,166,523,220,568
1746,2,177,485,215,516
1746,2,206,469,240,497
1746,2,231,456,255,485
1746,2,245,448,266,472
1746,2,259,440,278,460
1746,2,275,437,284,453
1746,2,284,433,289,448
1746,2,290,430,297,440
1746,2,306,423,316,436
1747,2,886,358,1020,593
1747,1,0,465,23,648
1747,1,80,353,119,398
1747,1,256,359,305,534
1747,1,384,378,416,446
1747,1,466,362,482,382
1747,2,224,368,256,401
1747,2,496,343,646,447
1748,2,0,338,174,444
1748,1,673,327,788,680
1749,2,133,200,994,559
1749,1,479,1,692,252
1750,1,341,307,632,661
1750,2,44,131,376,498
1751,1,197,68,492,671
1751,2,323,33,979,619
1751,1,298,24,362,94
1751,2,0,0,519,260
1752,2,259,256,424,364
1752,1,8,242,125,424
1752,1,125,282,176,369
1752,1,445,243,467,353
1753,1,35,72,144,394
1753,2,143,348,678,1023
1754,1,629,93,844,668
1754,2,4,190,666,673
1754,2,13,113,193,198
1754,2,254,115,368,176
1755,1,144,32,323,555
1755,2,268,128,904,516
1756,1,315,666,392,901
1756,1,167,497,309,914
1756,1,370,655,454,902
1756,2,48,606,94,659
1756,2,58,604,146,676
1756,2,375,550,697,984
1757,1,698,417,779,677
1757,2,0,411,161,557
1757,1,195,425,238,507
1757,1,325,429,344,485
1757,1,343,434,364,482
1757,1,381,433,396,463
1757,1,392,422,411,486
1757,1,416,429,428,444
1757,1,501,431,511,444
1757,1,538,424,556,488
1757,1,751,421,792,523
1757,1,785,415,830,530
1758,1,821,204,864,303
1758,2,540,207,723,299
1758,1,272,193,321,298
1758,2,131,206,158,222
1758,2,231,207,273,243
1759,1,516,246,636,576
1759,2,41,199,339,313
1759,1,494,188,556,335
1759,1,607,264,653,365
1759,1,892,222,911,288
1759,1,914,279,963,350
1759,1,927,188,1007,347
1759,1,1007,251,1023,350
1760,1,307,171,481,379
1760,1,416,182,613,452
1760,1,454,119,569,262
1760,1,565,106,705,324
1760,1,601,146,799,586
1760,1,760,60,926,534
1760,1,896,248,1011,536
1760,2,72,275,401,460
1761,1,110,79,197,166
1761,1,222,75,273,127
1761,1,988,110,1020,149
1761,2,545,137,666,195
1761,2,689,106,913,191
1762,1,327,158,464,594
1762,2,0,263,277,506
1762,1,116,254,126,271
1762,1,142,270,163,298
1762,1,267,262,309,355
1762,1,272,262,293,353
1762,1,465,266,482,333
1762,1,468,265,497,353
1762,1,499,259,533,353
1762,1,666,307,675,339
1762,1,954,286,974,334
1763,1,0,206,355,767
1763,1,565,339,596,423
1763,1,588,89,1023,767
1763,1,810,380,841,421
1763,1,818,384,872,451
1763,2,0,1,1023,767
1764,2,44,515,652,993
1764,1,89,357,115,401
1764,1,190,338,205,361
1764,1,210,337,222,356
1764,1,239,345,255,370
1764,1,253,351,267,361
1764,1,269,351,279,363
1764,1,292,337,306,357
1764,1,428,364,460,485
1764,1,460,338,470,357
1764,1,469,337,485,354
1764,1,481,340,492,354
1764,1,631,384,672,536
1764,1,654,338,674,384
1764,1,656,330,670,361
1765,1,0,44,1023,767
1765,2,0,0,1023,767
1765,2,524,312,866,420
1766,1,280,310,325,497
1766,1,304,317,344,457
1766,1,309,300,421,585
1766,1,369,308,542,666
1766,1,417,308,451,357
1766,1,588,318,716,667
1766,1,816,302,954,629
1766,1,885,476,974,574
1766,2,151,327,170,355
1766,2,517,311,670,426
1766,2,917,289,1022,433
1767,1,0,394,290,840
1767,1,288,229,467,698
1767,2,0,378,69,645
1768,1,869,72,1008,677
1768,1,0,195,10,235
1768,1,1,195,32,315
1768,1,27,190,56,304
1768,1,91,185,121,310
1768,2,0,227,880,682
1769,1,0,435,471,682
1769,1,743,0,1023,682
1769,2,0,0,1023,682
1770,1,177,0,343,265
1770,1,337,0,510,258
1770,1,536,0,654,209
1770,1,686,0,803,226
1770,2,0,163,1023,767
1770,2,90,0,371,136
1770,2,322,0,576,101
1770,2,503,0,584,37
1770,2,641,30,730,106
1771,1,591,563,667,734
1771,1,42,545,364,881
1771,1,226,361,259,447
1771,1,275,352,313,454
1771,1,369,573,406,693
1771,1,430,583,464,705
1771,1,644,590,695,734
1771,2,0,568,81,712
1772,1,930,181,1012,343
1772,1,762,211,806,267
1772,2,0,199,92,357
1772,2,46,155,1013,654
1772,2,955,181,1023,328
1773,1,0,30,775,682
1773,2,1,0,1022,682
1773,2,581,472,627,504
1774,1,62,120,436,563
1774,1,406,5,466,87
1774,2,339,0,790,257
1775,1,672,138,843,681
1775,1,156,361,287,681
1775,1,382,169,516,594
1775,1,627,143,728,643
1775,2,72,102,659,517
1776,1,119,388,215,626
1776,1,414,388,495,664
1776,1,488,386,706,746
1776,1,494,336,608,653
1776,2,0,331,197,770
1777,1,120,238,200,503
1777,2,636,260,1023,507
1777,1,21,248,96,398
1777,1,80,242,137,379
1777,1,211,240,257,404
1777,1,263,240,298,396
1777,1,288,225,414,543
1777,1,356,164,525,573
1777,1,545,250,613,468
1777,1,831,211,883,347
1777,1,874,219,924,344
1777,1,991,206,1023,268
1777,2,115,249,322,391
1778,1,595,449,625,495
1778,2,0,576,160,767
1778,2,9,528,411,753
1778,2,172,510,387,563
1778,2,289,487,639,670
1778,2,577,494,693,540
1778,2,603,503,872,655
1778,2,763,499,1012,619
1778,2,896,488,1023,586
1779,1,199,100,535,985
1779,2,190,215,995,982
1780,1,0,48,399,605
1780,2,183,0,1023,605
1781,1,718,362,979,737
1781,1,497,150,653,744
1781,2,0,99,1023,760
